,_id,asset_text,spend,impressions,clicks,link_click,post_engagement,lead,page_engagement,post_reaction,post,onsite_conversion.lead_grouped,video_view,offsite_conversion.fb_pixel_custom,cpm,cpc,ctr,cpl,ctl,onsite_conversion.post_save,like,comment,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_first_reply,landing_page_view,First 20 words,First 4 words,Payment plan,RERA Number,Exclamation in 20 words,Emojis Present,"Attributes in first 20 words [name, address, price, size, emoji, payment plan attributes]",first_20_words,first_4_words,attributes_in_first_20_words,exclamation_in_20_words,emojis_present,Attributes,name,address,price,size,emoji,payment plan,payment plan attributes,campaign_id,Attributes in first 20 words,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d
73,66d882385367e95d91a22485,"Unlock Prime Commercial Space with the No.1 Developer!
On Dwarka Expressway, this location is ideal for high visibility and seamless connectivity. Discover the benefits:

🌟 Centrally air-conditioned for your comfort
🌟 13% assured rental income guaranteed
🌟 7% PA lease yield assurance
🌟 Own a Food Court from INR 54 Lakhs
🌟 Earn Rs. 58,500/- per month*
🌟 Strategic spot to maximize business potential
🌟 Close to NCR’s top landmarks
🌟 Limited units available

Don’t miss out—secure your spot in Gurugram’s thriving commercial hub today!",672.088852,716,18,5,6,1,6,1,,1.0,,1.0,938.6715810055865,37.338269555555556,0.025139664804469275,672.088852,18.0,,,,,,,"Unlock Prime Commercial Space with the No.1 Developer! On Dwarka Expressway, this location is ideal",Unlock Prime Commercial Space,No,,Yes,Yes,,,,,,,,No.1 Developer,Dwarka Expressway,,,,,,120211836689260764,"{'name': 'No.1 Developer', 'address': 'Dwarka Expressway', 'price': '', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
74,66d882385367e95d91a22486,"Unlock Prime Commercial Space with the No.1 Developer!
Positioned perfectly on Dwarka Expressway, this prime location offers exceptional foot traffic and connectivity. Discover:
🌟 Experience centrally air-conditioned comfort
🌟 Enjoy a consistent 13% assured rental return
🌟 Secure a 7% annual lease guarantee
🌟 Invest in a Food Court starting at just INR 54 Lakhs
🌟 Earn Rs. 58,500/- per month*
🌟 Prime spot to boost your business visibility
🌟 Close to key NCR landmarks
🌟 Limited units available

Don’t miss out. Seize the opportunity in Gurugram’s retail hotspot. Claim your space today!",212.364098,439,1,0,0,0,0,0,,,,,483.7450979498861,212.364098,0.002277904328018223,,,,,,,,,"Unlock Prime Commercial Space with the No.1 Developer! Positioned perfectly on Dwarka Expressway, this prime location offers",Unlock Prime Commercial Space,No,,Yes,Yes,,,,,,,,,Dwarka Expressway,INR 54 Lakhs,,,,,120211836689260764,"{'name': '', 'address': 'Dwarka Expressway', 'price': 'INR 54 Lakhs', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
75,66d882385367e95d91a22487,"Unlock Prime Commercial Space with the No.1 Developer!

Situated on Dwarka Expressway, this prime commercial space promises high footfalls and unmatched connectivity. Highlights include:

🌟 Experience the luxury of centrally air-conditioned spaces
🌟 Enjoy a steady 13% assured rental return
🌟 7% annual lease guarantee
🌟 Food Courts from INR 54 Lakhs
🌟 Earn Rs. 58,500/- per month*
🌟 Prime location for business growth
🌟 Proximity to NCR’s major landmarks
🌟 Limited units on offer

Unlock potential in Gurugram’s retail epicenter. Reserve your unit now!",738.701045,854,9,1,1,0,1,0,,,,,864.9895140515223,82.0778938888889,0.01053864168618267,,,,,,,,,"Unlock Prime Commercial Space with the No.1 Developer! Situated on Dwarka Expressway, this prime commercial space",Unlock Prime Commercial Space,No,,Yes,Yes,,,,,,,,,Dwarka Expressway,Food Courts from INR 54 Lakhs,,🌟,,"13% assured rental return, 7% annual lease guarantee",120211836689260764,"{'name': '', 'address': 'Dwarka Expressway', 'price': 'Food Courts from INR 54 Lakhs', 'size': '', 'emoji': '🌟', 'payment plan attributes': '13% assured rental return, 7% annual lease guarantee'}",,
76,66d882385367e95d91a22488,"Unlock Prime Commercial Space with the No.1 Developer!
On Dwarka Expressway, this location is ideal for high visibility and seamless connectivity. Discover the benefits:

🌟 Centrally air-conditioned for your comfort
🌟 13% assured rental income guaranteed
🌟 7% PA lease yield assurance
🌟 Own a Food Court from INR 54 Lakhs
🌟 Earn Rs. 58,500/- per month*
🌟 Strategic spot to maximize business potential
🌟 Close to NCR’s top landmarks
🌟 Limited units available

Don’t miss out—secure your spot in Gurugram’s thriving commercial hub today!",672.088852,716,18,5,6,1,6,1,,1.0,,1.0,938.6715810055865,37.338269555555556,0.025139664804469275,672.088852,18.0,,,,,,,"Unlock Prime Commercial Space with the No.1 Developer! On Dwarka Expressway, this location is ideal",Unlock Prime Commercial Space,Yes,,Yes,Yes,,,,,,,,,Dwarka Expressway,INR 54 Lakhs,,,,"{'assured rental income': '13%', 'lease yield assurance': '7% PA'}",120211836689260764,"{'name': '', 'address': 'Dwarka Expressway', 'price': 'INR 54 Lakhs', 'size': '', 'emoji': '', 'payment plan attributes': {'assured rental income': '13%', 'lease yield assurance': '7% PA'}}",,
77,66d882385367e95d91a22489,"Unlock Prime Commercial Space with the No.1 Developer!
Positioned perfectly on Dwarka Expressway, this prime location offers exceptional foot traffic and connectivity. Discover:
🌟 Experience centrally air-conditioned comfort
🌟 Enjoy a consistent 13% assured rental return
🌟 Secure a 7% annual lease guarantee
🌟 Invest in a Food Court starting at just INR 54 Lakhs
🌟 Earn Rs. 58,500/- per month*
🌟 Prime spot to boost your business visibility
🌟 Close to key NCR landmarks
🌟 Limited units available

Don’t miss out. Seize the opportunity in Gurugram’s retail hotspot. Claim your space today!",212.364098,439,1,0,0,0,0,0,,,,,483.7450979498861,212.364098,0.002277904328018223,,,,,,,,,"Unlock Prime Commercial Space with the No.1 Developer! Positioned perfectly on Dwarka Expressway, this prime location",Unlock Prime Commercial Space,No,,Yes,Yes,,,,,,,,No.1 Developer,Dwarka Expressway,,,,,,120211836689260764,"{'name': 'No.1 Developer', 'address': 'Dwarka Expressway', 'price': '', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
78,66d882385367e95d91a2248a,"Unlock Prime Commercial Space with the No.1 Developer!

Situated on Dwarka Expressway, this prime commercial space promises high footfalls and unmatched connectivity. Highlights include:

🌟 Experience the luxury of centrally air-conditioned spaces
🌟 Enjoy a steady 13% assured rental return
🌟 7% annual lease guarantee
🌟 Food Courts from INR 54 Lakhs
🌟 Earn Rs. 58,500/- per month*
🌟 Prime location for business growth
🌟 Proximity to NCR’s major landmarks
🌟 Limited units on offer

Unlock potential in Gurugram’s retail epicenter. Reserve your unit now!",738.701045,854,9,1,1,0,1,0,,,,,864.9895140515223,82.0778938888889,0.01053864168618267,,,,,,,,,"Unlock Prime Commercial Space with the No.1 Developer! Situated on Dwarka Expressway, this prime commercial space",Unlock Prime Commercial Space,No,,Yes,Yes,,,,,,,,Prime Commercial Space,Dwarka Expressway,INR 54 Lakhs,,,,"13% assured rental return, 7% annual lease guarantee",120211836689260764,"{'name': 'Prime Commercial Space', 'address': 'Dwarka Expressway', 'price': 'INR 54 Lakhs', 'size': '', 'emoji': '', 'payment plan attributes': '13% assured rental return, 7% annual lease guarantee'}",,
79,66d882385367e95d91a2248b,Fill Form For More Details!,14.428775,12,0,0,2,0,2,0,,,2.0,,1202.3979166666666,,0.0,,,,,,,,,Fill Form For More Details!,Fill Form For More,No,,Yes,Yes,,,,,,,,,,,,,,,120211545497890764,,,
80,66d882385367e95d91a2248c,Act fast! Claim your dream home by filling out the form.,18.048468,7,0,0,0,0,0,0,,,,,2578.3525714285715,,0.0,,,,,,,,,Act fast! Claim your dream home by filling out the form.,Act fast! Claim your,No,,Yes,No,,,,,,,,,,,,,,,120211545497890764,,,
81,66d882385367e95d91a2248d,Elevate Your Lifestyle At SmartWorld 69!,26.029595,72,0,0,8,0,8,0,,,8.0,,361.5221527777778,,0.0,,,,,,,,,Elevate Your Lifestyle At SmartWorld 69!,Elevate Your Lifestyle At,No,,Yes,Yes,,,,,,,,SmartWorld 69,,,,,,,120211545497890764,,,
82,66d882385367e95d91a2248e, Live In Ultimate Luxury—Book A Visit Now!,28.487582,25,0,0,1,0,1,0,,,1.0,,1139.50328,,0.0,,,,,,,,,Live In Ultimate Luxury—Book A Visit Now!,Live In Ultimate Luxury—Book,No,,Yes,No,,,,,,,,Ultimate Luxury,,,,,,,120211545497890764,,,
83,66d882385367e95d91a2248f,"Step into a Life of Luxury at SmartWorld 69!
✅ Spacious 3.5 & 4.5 BHK apartments and penthouses starting at INR 3.75 Crores
✅ Vatika Marg, Sector 69, Gurugram, known for its excellent connectivity
✅ State-of-the-art home automation with voice and touch controls
✅ Luxurious Amenities like Terrace clubhouse, spa, mini theatre, and more for a resort-like experience
✅ Panoramic & Mesmerizing views of the Aravalli hills
✅ 40-story towers representing sophistication and luxury
✅ Prime Accessibility, Close to IGI Airport and entertainment hubs

Limited units available—secure your luxurious residence now!",1900.948644,1026,11,5,75,0,75,0,,,70.0,,1852.776456140351,172.81351309090908,0.010721247563352826,,,,,,,,,Step into a Life of Luxury at SmartWorld 69! Spacious 3.5 & 4.5 BHK apartments,Step into a Life of,No,,Yes,No,,,,,,,,SmartWorld 69,"Vatika Marg, Sector 69, Gurugram",INR 3.75 Crores,3.5 & 4.5 BHK,,,,120211545497890764,,,
84,66d882385367e95d91a22490,"Discover the Ultimate in Luxury at SmartWorld 69!
✅ Exclusive Residences - 3.5 & 4.5 BHK apartments and penthouses starting from INR 3.75 Crores
✅ Prime location on Vatika Marg, Sector 69, Gurugram, with excellent connectivity
✅ Smart home automation with voice and touch controls
✅ Enjoy a terrace clubhouse, spa, mini theatre, and more
✅ Breathtaking panoramas of the Aravalli hills
✅ 40-story towers that define luxury living
✅ Proximity to IGI Airport and top entertainment destinations

Don’t miss out on your dream home—book your luxurious residence today!",147.927444,102,0,0,2,0,2,0,,,2.0,,1450.2690588235296,,0.0,,,,,,,,,Discover the Ultimate in Luxury at SmartWorld 69! Exclusive Residences - 3.5 & 4.5 BHK apartments,Discover the Ultimate in,No,,Yes,No,,,,,,,,SmartWorld 69,"Vatika Marg, Sector 69, Gurugram",INR 3.75 Crores,,,,,120211545497890764,,,
85,66d882385367e95d91a22491,"Step into a World of Unparalleled Luxury with SmartWorld 69! 
✅ Ultra-Luxury Residences: Spacious 3.5 & 4.5 BHK apartments and penthouses starting at INR 3.75 Crores
✅ Prestigious Location: Vatika Marg, Sector 69, Gurugram, with excellent connectivity
✅ Smart Living: Voice and touch-activated home automation
✅ Resort-Style Amenities: Terrace clubhouse, spa, mini theatre, and more
✅ Breathtaking Views: Panoramic vistas of the Aravalli hills
✅ 40-Story High-Rises: A symbol of modern luxury
✅ Proximity to Essentials: Easy access to IGI Airport and entertainment hubs
Secure your luxurious future today, limited units available! Own your dream home",2863.695979,3413,51,21,473,0,473,9,,,442.0,,839.055370348667,56.15090154901961,0.014942865514210372,,,1.0,,,,,,Step into a World of Unparalleled Luxury with SmartWorld 69!,Step into a World,No,,Yes,Yes,,,,,,,,SmartWorld 69,"Vatika Marg, Sector 69, Gurugram",INR 3.75 Crores,3.5 & 4.5 BHK apartments,,,,120211524349950764,,,
86,66d882385367e95d91a22492,"Experience Luxury Living Like Never Before! SmartWorld 69 presents:
✅ Luxurious Residences: 3.5 & 4.5 BHK apartments and an opulent penthouse starting at INR 3.75 Cr
✅ Prime Location: Situated on Vatika Marg, Sector 69, Gurugram, with seamless connectivity to Golf Course Extension Road and major expressways.
✅ Advanced Home Automation: Voice & touch-activated smart homes for modern living.
✅ Exclusive Amenities: Lavish spa, mini theatre, gym, indoor play area, bar, café, and a yoga room.
✅ Stunning Views: Enjoy panoramic vistas of the Aravalli hills.
✅ Beautiful Terrace Clubhouse: Perfect for social gatherings and relaxation.
✅ High-Rise Living: Towering 40-story structures that define luxury.
✅ Spacious & Secure: Spread over 14 acres with ample parking and landscaped gardens.
✅ Close Proximity to Key Locations: Just 20 minutes from IGI Airport, surrounded by retail, commercial, and entertainment hubs.
✅ Unmatched Elegance: A lifestyle designed for those who seek the finest.

Don't miss out on your dream home—act now! Book your exclusive visit today!",940.098878,1441,8,5,108,2,108,3,,2.0,100.0,1.0,652.3933920888272,117.51235975,0.005551700208188758,470.049439,4.0,,,,,,,Experience Luxury Living Like Never Before! SmartWorld 69 presents:,Experience Luxury Living Like,No,,Yes,Yes,,,,,,,,SmartWorld 69,"Vatika Marg, Sector 69, Gurugram",INR 3.75 Cr,,,,,120211524349950764,,,
87,66d882385367e95d91a22493,Fill Form For More Details!,14.428775,12,0,0,2,0,2,0,,,2.0,,1202.3979166666666,,0.0,,,,,,,,,Fill Form For More Details!,Fill Form For More,No,,Yes,Yes,,,,,,,,,,,,,,,120211545497890764,,,
88,66d882385367e95d91a22494,Act fast! Claim your dream home by filling out the form.,18.048468,7,0,0,0,0,0,0,,,,,2578.3525714285715,,0.0,,,,,,,,,Act fast! Claim your dream home by filling out the form.,Act fast! Claim your,No,,Yes,No,,,,,,,,,,,,,,,120211545497890764,,,
89,66d882385367e95d91a22495,Elevate Your Lifestyle At SmartWorld 69!,26.029595,72,0,0,8,0,8,0,,,8.0,,361.5221527777778,,0.0,,,,,,,,,Elevate Your Lifestyle At SmartWorld 69!,Elevate Your Lifestyle At,No,,Yes,Yes,,,,,,,,SmartWorld 69,,,,,,,120211545497890764,,,
90,66d882385367e95d91a22496, Live In Ultimate Luxury—Book A Visit Now!,28.487582,25,0,0,1,0,1,0,,,1.0,,1139.50328,,0.0,,,,,,,,,Live In Ultimate Luxury—Book A Visit Now!,Live In Ultimate Luxury—Book,No,,Yes,No,,,,,,,,Ultimate Luxury,,,,,,,120211545497890764,,,
91,66d882385367e95d91a22497,"Step into a World of Unparalleled Luxury with SmartWorld 69! 

✅ Ultra-Luxury Residences: Spacious 3.5 & 4.5 BHK apartments and penthouses starting at INR 3.75 Crores
✅ Prestigious Location: Vatika Marg, Sector 69, Gurugram, with excellent connectivity
✅ Smart Living: Voice and touch-activated home automation
✅ Resort-Style Amenities: Terrace clubhouse, spa, mini theatre, and more
✅ Breathtaking Views: Panoramic vistas of the Aravalli hills
✅ 40-Story High-Rises: A symbol of modern luxury
✅ Proximity to Essentials: Easy access to IGI Airport and entertainment hubs
Secure your luxurious future today, limited units available! Own your dream home",1371.789704,2098,47,16,150,7,150,3,,7.0,131.0,5.0,653.8559122974262,29.187014978723404,0.022402287893231648,195.96995771428573,6.714285714285714,,,,,,,Step into a World of Unparalleled Luxury with SmartWorld 69!,Step into a World,No,,Yes,Yes,,,,,,,,SmartWorld 69,"Vatika Marg, Sector 69, Gurugram",INR 3.75 Crores,3.5 & 4.5 BHK apartments,,,,120211524349950764,,,
92,66d882385367e95d91a22498,Limited Units Left. Hurry!,18.180671,60,0,0,3,0,3,0,,,3.0,,303.0111833333333,,0.0,,,,,,,,,Limited Units Left. Hurry!,Limited Units Left.,No,,Yes,No,,,,,,,,,,,,,,,120211524349950764,,,
93,66d882385367e95d91a22499,"Luxury Living Amidst Nature at Signature Global!

Discover the epitome of sophistication at Signature Global, perfectly nestled in Sector 36A, Sohna Road, Gurgaon. These exquisite 3BHK+UTILITY villas are designed to redefine luxury living, starting at 1.50 Cr.

✅ Allotment on First Come First Serve Basis
✅ Modern Club House with multiple recreational amenities
✅ Surrounded by the serene beauty of Aravalli Hills
✅ Seamless, signal-free 10-minute drive to Rajiv Chowk
✅ Proximity to hospitals, malls, schools, and office spaces within a 5-10 km radius
✅ Well connected to NH-8 and Dwarka Expressway
✅ Total Floors: G+4, with dedicated car parking at stilt level for each floor
✅ Split Air Conditioning in Bedroom, Living, and Dining Areas
✅ 100% Power Backup & 24×7 Security
✅ Landscape Garden, Open Parking, Solid Waste Management, Intercom, Swimming Pool, Jogging Track

✅ Experience unparalleled luxury – Enquire now to secure your place in this elite community!",138.2733,519,8,0,0,0,0,0,,,,,266.42254335260117,17.2841625,0.015414258188824663,,,,,,,,,"Luxury Living Amidst Nature at Signature Global! Discover the epitome of sophistication at Signature Global, perfectly",Luxury Living Amidst Nature,No,,Yes,Yes,,,,,,,,Signature Global,"Sector 36A, Sohna Road, Gurgaon",starting at 1.50 Cr,,,,,120211258253310764,,,
94,66d882385367e95d91a2249a,"Exclusive Villas at Signature Global: Where Luxury Meets Connectivity ✅

Welcome to Signature Global in Sector 36A, Sohna Road, Gurgaon. Enjoy unparalleled luxury in our elegant 3BHK+UTILITY villas, starting at a competitive price of 1.50 Cr.

✅ Allotment on First Come First Serve Basis
✅ Modern Club House with exclusive amenities
✅ Surrounded by the lush Aravalli Hills
✅ Short, signal-free 10-minute drive to Rajiv Chowk
✅ Proximity to essential services like hospitals, malls, schools, and offices within 5-10 km
✅ Well connected to major routes: NH-8 and Dwarka Expressway
✅ Low-rise development: G+4 floors, with dedicated car parking for each floor
✅ Fully air-conditioned spaces in the Bedroom, Living, and Dining Areas
✅ Reliable infrastructure: 100% Power Backup & 24×7 Security
✅ Expansive Landscape Garden, Open Parking, Efficient Solid Waste Management, Intercom, Swimming Pool, Jogging Track
✅ Secure your dream villa now and step into a world of exclusivity and comfort!",406.920282,1926,14,2,6,0,6,2,2.0,,,,211.27740498442367,29.065734428571428,0.007268951194184839,,,,,,,1.0,,Exclusive Villas at Signature Global: Where Luxury Meets Connectivity ✅ Welcome to Signature Global,Exclusive Villas at Signature Global:,No,,No,Yes,,,,,,,,Signature Global,"Sector 36A, Sohna Road, Gurgaon",1.50 Cr,3BHK+UTILITY villas,✅,,,120211258253310764,,,
95,66d882385367e95d91a2249b,"Signature Global Villas: A Sanctuary of Elegance and Convenience ✅

Unlock an extraordinary lifestyle at Signature Global, located in the prime area of Sector 36A, Sohna Road, Gurgaon. Immerse yourself in luxury with our 3BHK+UTILITY villas, available from 1.50 Cr.

✅ Priority Allotment on First Come First Serve Basis
✅ State-of-the-art Modern Club House with comprehensive amenities
✅ Enveloped by the picturesque Aravalli Hills
✅ Convenient, signal-free 10-minute drive to Rajiv Chowk
✅ Close to essential urban conveniences like hospitals, malls, schools, and offices (within 5-10 km)
✅ Seamlessly connected to NH-8 and Dwarka Expressway
✅ G+4 Floors with each floor offering dedicated car parking
✅ Premium Split Air Conditioning in all major rooms
✅ Enhanced living with 100% Power Backup & 24×7 Security
✅ Idyllic Landscape Garden, Efficient Open Parking, Solid Waste Management, Intercom, Swimming Pool, Jogging Track

✅ Your luxurious lifestyle awaits – Contact us today to reserve your villa in this serene, yet well-connected haven!",938.064544,3595,68,16,26,1,26,9,1.0,1.0,,1.0,260.93589541029206,13.79506682352941,0.018915159944367176,938.064544,68.0,,,,,,,Signature Global Villas: A Sanctuary of Elegance and Convenience ✅ Unlock an extraordinary lifestyle,Signature Global Villas: A,No,,No,Yes,,,,,,,,Signature Global Villas,"Sector 36A, Sohna Road, Gurgaon",1.50 Cr,3BHK+UTILITY,✅,,,120211258253310764,,,
